minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;14;0;0;2107;6900;128;7028;0
1;1311;2;29;29;344;1219;775;1994;0
