minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
282;0;116;0;0;9701;58656;1895;60550;0
273;71;111;3;3;8573;51409;1930;53338;0
263;215;110;5;5;8026;48034;2013;50047;0
253;439;109;6;6;7757;46390;2069;48459;0
243;759;108;7;7;7735;46282;2089;48371;0
