minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;14;0;0;2247;7371;127;7498;0
1;1319;6;26;26;371;1335;764;2099;0
