minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759353;0;30;0;0;2030;8950;334;9284;0
1;46479;23;33;33;662;3633;1292;4925;0
