minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759345;0;64;0;0;1248;6898;846;7744;0
3;31031;56;40;40;667;4242;1752;5993;0
