minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759347;0;30;0;0;10520;45135;351;45486;0
1;75223;23;85;85;2117;13073;3454;16528;0
