minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759346;0;42;0;0;2693;12629;535;13164;0
3;78642;37;44;44;855;5089;1703;6792;0
