minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
63;0;109;0;0;1564;9647;1643;11290;0
54;3;108;1;1;1509;9338;1645;10983;0
44;21;108;3;3;1400;8749;1697;10446;0
34;85;106;7;7;1352;8492;1754;10245;0
24;833;104;16;16;1160;7470;1998;9469;0
