minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
277;0;115;0;0;9521;57546;1865;59411;0
273;15;111;2;2;8692;52187;1863;54050;0
263;119;109;4;4;8143;48756;1930;50686;0
253;303;108;6;6;7862;47068;2002;49071;0
243;527;108;6;6;7601;45476;2048;47524;0
