minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
0;0;151;0;0;6732;41853;2660;44513;0
98;9411;145;31;31;4113;26625;3538;30163;0
