minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;32;0;0;2299;10526;362;10888;0
87;1929;29;19;19;1118;5371;822;6193;0
