minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759350;0;61;0;0;884;4654;824;5477;0
3;17326;54;29;29;497;3026;1388;4414;0
