:: ticTacToe-all-7d-pop-cccp-20210109111422
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;7;0.8768;0.0360;0.9688
Last:;7;0.8768;0.0360;0.9688

:: ticTacToe-all-7d-pop-cccp-20210109111422
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;100%;0.8768;0.0360;0.9688
Last:;1%;0.8768;0.0360;0.9688

