minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;14;0;0;3694;13345;114;13458;0
1;3839;6;22;22;554;2204;741;2945;0
