minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759346;0;65;0;0;1274;7028;867;7895;0
3;33082;61;35;35;681;4326;1793;6119;0
