minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;35;0;0;1920;7271;497;7768;0
1;8503;25;30;30;519;2692;1124;3816;0
