minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759345;0;42;0;0;1610;7575;538;8113;0
9;15661;37;36;36;682;3978;1275;5254;0
