minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;27;0;0;5139;24146;260;24406;0
7;9785;25;84;84;2155;13724;2340;16064;0
