minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;27;0;0;5157;24223;260;24483;0
7;9832;25;92;92;2073;13434;2525;15959;1
