minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
0;0;127;0;0;3041;19138;1998;21137;0
24;208619;119;43;43;1733;11929;3219;15147;2
