:: wine-all-3d-pop-cccp-20210117093507
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;3;0.9975;0.0031;1.0000
Last:;3;0.9975;0.0031;1.0000

:: wine-all-3d-pop-cccp-20210117093507
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;100%;0.9975;0.0031;1.0000
Last:;1%;0.9975;0.0031;1.0000

