minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759352;0;49;0;0;2105;10370;671;11041;0
39;19348;43;34;34;972;5441;1423;6863;0
