minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;32;0;0;3570;17039;340;17379;0
87;1477;27;33;33;2060;10598;1127;11724;0
