minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
0;0;152;0;0;7038;43755;2676;46431;0
98;18927;146;43;43;4085;26757;3920;30677;1
