minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;25;0;0;1225;4806;287;5093;0
1;3645;18;18;18;445;2102;656;2759;0
