minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;36;0;0;3616;12425;570;12995;0
1;7463;26;32;32;652;2631;1310;3941;0
