minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759348;0;65;0;0;1313;7220;872;8092;0
3;35624;59;38;38;683;4315;1866;6180;0
