minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759352;0;42;0;0;2789;13069;537;13606;0
3;80808;36;47;47;880;5182;1820;7002;1
