minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
62;0;110;0;0;1540;9488;1666;11155;0
54;3;109;1;1;1486;9185;1668;10853;0
44;19;110;4;4;1389;8692;1749;10440;0
34;73;108;6;6;1336;8380;1771;10151;0
24;635;105;18;18;1147;7443;2011;9453;0
