minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759347;0;38;0;0;1946;8731;499;9229;0
9;28333;32;34;34;578;3198;1380;4578;0
