minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;80;0;0;2041;11571;1147;12717;0
23;1300;78;26;26;1337;8507;1722;10229;0
