minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
61;0;110;0;0;1503;9263;1668;10930;0
54;1;110;0;0;1503;9263;1668;10930;0
44;17;110;3;3;1354;8468;1725;10193;0
34;59;108;6;6;1303;8177;1772;9949;0
24;663;105;16;16;1115;7213;1964;9177;0
