minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
62;0;109;0;0;1540;9500;1640;11140;0
54;5;108;2;2;1480;9174;1661;10835;0
44;19;108;3;3;1377;8603;1693;10296;0
34;79;106;7;7;1330;8353;1750;10103;0
24;743;105;16;16;1137;7374;1995;9369;0
