minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759345;0;65;0;0;1261;6953;867;7820;0
3;33121;58;32;32;697;4346;1649;5995;1
