minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;34;0;0;1888;7117;474;7591;0
1;8163;25;29;29;504;2608;1132;3739;0
