minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759347;0;38;0;0;1223;5733;461;6194;0
3;34503;28;36;36;464;2635;1117;3752;0
