minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1768759347;0;38;0;0;1175;5500;461;5960;0
3;32303;30;27;27;506;2795;972;3768;0
