minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;14;0;0;17962;65462;112;65574;0
1;2099;6;90;90;2620;14063;3156;17220;0
