:: glass-all-1d-pop-cccp-20210109105923
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;1;0.7477;0.1219;0.8750
Last:;1;0.7477;0.1219;0.8750

:: glass-all-1d-pop-cccp-20210109105923
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;100%;0.7477;0.1219;0.8750
Last:;1%;0.7477;0.1219;0.8750

