minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;27;0;0;5076;23844;260;24104;0
7;9451;21;83;83;2005;12525;2356;14880;0
