minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;27;0;0;2619;12242;261;12503;0
7;4315;15;75;75;1225;7448;1619;9068;0
