Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # LitralsT+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",12096,4288,0.73828125,7,6,"[[1, 3, 7, 12, 13, 14], [10, 14]]","[[8, -13, -5], [-7, -13, 6], [3, -4, 7], [5, 8, 9, -6, -4], [-8, -6, -1], [-5, -12, 6], [4, 7, 12, -9, -6], [-7, -3, -2, -9], [8, -12, 13, 6], [1, 2, 5, 11, -12, -4, -3], [-7, -6, 4, -11], [2, 3, -1, -13], [1, 4, 6, 10, 11, 12, 13, 14, -8, -7, -2], [-14], [-10]]",0.9998779296875,0.1710205078125,0.1710205078125,0.9998779296875,1.0,0.1708984375,T-,T+,0.9973527218647403,0.8604163979410767,317,83,317,83
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]",13124,3260,0.801025390625,8,8,"[[13, 14, -2, -9, -4, -3, -1], [11, -3]]","[[1, 2, 10, -14, -7, -4, -3], [1, -6, 5, -7], [10, -13, -5], [7, 10, 13, -8, -6], [8, -6, 13, -1], [4, 6, -10, -9, -8, -7], [-8, -6, -14, -2], [4, 7, -8, -6, -1], [-13, 5, 6, 8, -1], [2, -14, -9, -7, 11, 13], [9, -4, -10], [3], [-11]]",0.984619140625,0.13916015625,0.13916015625,0.984619140625,0.9738317757009346,0.130615234375,T-,T+,0.994127441012821,0.9120857426405388,313,87,313,87
"[[-8, 7], [5, 8], [6, -13, -2]]",6528,9856,0.6015625,8,6.875,"[[-7, -13, -2, 6], [6, 12, -2, 7], [4, 6, 7, -13, -10, -1], [8, 5], [-8, 7]]","[[1, 5, 9, 12, -13, -11, -10, -8, -4, -3, -2], [4, 5, 13, -12, -11, -9, -8, -6, -3, -2], [2, 10, -13, -12, -11, -9, -8, -6], [7, 9, 10, 13, -11, -6, -4, -2], [1, 6, 7, 8, 10, -11, -9, -3, -2], [4, 6, 11, 12, 13, -10, -9, -8, -2, -1], [5, -13, -12, -10, -8, -6, -4, -3, -1], [8, -5, 7], [-8, -7], [2, 12, -11, -9], [2, 9, 10, 12, -4], [2, 4, -6, -3, -1], [1, 5, 11, 13, -12, -9], [2, 10, 6, -5], [2, 9, 11, -12, -3], [6, 10, 13, -2, -1], [8, 10, -2, -9, -6, -4, -1], [1, 4, 8, 10, 12], [2, 3, -13, -9, -1], [1, 3, 5, -10, -7, 12, -4], [10, 9, -6, 11], [1, 4, 5, 8, -13, -12, -10, -9, -3, -2], [-7, -5]]",0.9833984375,0.2352294921875,0.9833984375,0.9833984375,0.9589953869810354,0.2381591796875,T+,T+,0.9830243270350462,0.8440432126451661,200,200,200,200
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",15174,1210,0.9261474609375,6,9,"[[1, 3, 4, 8, 9, 10, -11, -7, -2]]","[[-2], [2]]",0.9813232421875,0.0206298828125,0.0206298828125,0.9813232421875,1.0,0.001953125,T-,T+,0.9974936928824587,0.9929596015702443,398,2,398,2
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]",8446,7938,0.5155029296875,4,4.5,"[[1, 3, 4, 5, 7, 11, 12, -14, -13, -10, -9, -2], [8, 2, 3, 12], [4, 14, -12, -9, -6], [3, 13, -14, -6, -4], [2, 3, 4, 5, 6, 8, 9, 11, -12, -7], [-8]]","[[1, 2, 10, -14, -7, -4, -3], [8, 12, -3], [8, 4, -1], [2, -12, -3, -10], [3, 7, 8, -5, -4], [5, 9, 12, -7, -6, -4], [3, 8, -10, -9, -7], [7, 11, -10, -3, -1], [1, 2, 8, 9, 14, -11, -10], [1, 3, 10, 14, -13], [4, 10, -14, -13, -7, -6], [2, -13, -11, -4, -1], [3, 7, 11, 13, 14, -6, -4, -2], [4, 6, 7, 9, -5, -2], [3, 14, -12, -10, -9, -7], [2, 5, 14, -4, -3], [8, -12], [6, 12, -14, -13, -11, -10, -9, -8, -7, -4], [8, 1, 3, -2]]",0.9610595703125,0.1800537109375,0.9610595703125,0.9610595703125,0.8695652173913043,0.19091796875,T+,T+,0.9797667603409348,0.8980819422918255,191,209,191,209
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",6816,9568,0.583984375,6,5,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]",7056,9328,0.5693359375,6,7.166666666666667,"[[2, 4, 6, 7, 8, 10, -14, -13, -12, -11, -9, -5, -3, -1], [2, 5, -14, -7, -6]]","[[4, 6, 14], [9, 4, 12], [-8], [3], [-10], [-4], [11], [-5]]",0.97686767578125,0.06103515625,0.06103515625,0.97686767578125,0.990521327014218,0.03863525390625,T-,T+,0.9955843079205159,0.9711528323268881,389,11,389,11
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]",8176,8208,0.5009765625,2,5.5,"[[5, 8, 11, 12, 14, -13, -2, -10, -7, -6, -3, -1], [-8, 1, 9], [5, -8, -7, 12, -2, 15], [4, 9, 11, -15, -14, -10, -6, -1], [1, 4, -10, 6], [1, 6, 7, 11, 14, -12, -8], [1, 4, -9], [3, -15, 11, 14]]","[[-4, -12, 5], [8, -13, 12], [-5, -12, -3], [-8, 4, -12], [12, 13, 6, -2], [-6, 5, -2, -9], [7, 12, 14, -8, -5], [2, 7, -11, -9, -6], [1, 10, 14, -12, -11, -7], [3, 11, -12, 6], [-13, 10, -5, -9], [11, -3, -2, -9], [-7, -14, 2, -3], [9, -14, 2, 4], [9, -10], [3, -4], [-1]]",0.86376953125,0.24664306640625,0.24664306640625,0.86376953125,0.6549066620996746,0.35638427734375,T-,T+,0.9814905968156299,0.8372966738692466,323,77,323,77
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]",12252,4132,0.747802734375,4,9.25,"[[1, 3, 13, -8, -2], [1, 3, 8, -14, -7], [3, -14, -13, -12, -9, -5, -4]]","[[-8, 4, -12], [-13, 12, 5], [-5, -4, 7], [12, 6, -2], [8, -6, 13, -10], [-12, -4, 5], [2, -14, 13], [-14, -12, 8, -5, -4], [1, -14, -10, 9, 11, 12, -7], [-3], [-1], [14]]",0.9794921875,0.08056640625,0.08056640625,0.9794921875,0.9424460431654677,0.06787109375,T-,T+,0.9951679938981753,0.9499447140435702,376,24,376,24
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]",16282,102,0.9937744140625,4,10.5,"[[1, 2, 8, 9, 12, 13, 14, -11, -10, -7, -6, -5, -4, -3], [-8, 11, -12, -3], [-13, -3, -10, -9]]","[[3, -10, -9], [-3, -12, -11], [13, -10, 6], [-8, 7], [-4], [10, -13, -9], [8], [9], [5]]",0.98626708984375,0.1334228515625,0.1334228515625,0.98626708984375,1.0,0.11968994140625,T-,T+,0.9946540759857716,0.9053763343958495,363,37,363,37
"[[6, 14, 5, -9, -12, -3, 1, -4, -13, 2, 7], [5, 11, -10, -4, -13, -7, -12, -3, -14], [7, -5, -8, 11, 9], [-10, 2, -5, -1], [-6, -10, -5, 1, 11, 13, 3, 7, -8, 2, -4], [-4, -6, -3, -12, 8, -11, 7], [-11, 3, 9, -2, -7, 5, -6, -8, 10, -12, 14]]",12158,4226,0.7420654296875,4,6.75,"[[2, -10, -9, -5, -1], [7, 9, 11, -8, -5], [8, 13, -12, -11, -10, -6, -3, -1]]","[[3, -13, -12, -10, -8], [3, 13, 6], [6, 9, -12, -5, -3], [-5, 4, -11], [-6, 12], [-2], [-4, -12], [-7, -13, 12], [10], [14], [5]]",0.961181640625,0.0992431640625,0.0992431640625,0.961181640625,0.9403914590747331,0.068603515625,T-,T+,0.991952004504472,0.951730835697819,380,20,380,20
"[[-9, 5], [-7, -11, -3, 10, -14, 12, -2, 5], [2, -11, -6, 9, -13, 14, 1, -8, -5, 7, 10, -12, 4], [-13, 7, -3, -9, -5, -14, -11, 8, 10, 1]]",12084,4300,0.737548828125,8,9.375,"[[1, 2, 4, 7, 8, 10, 12, -14, -13, -11, -5, -3], [5, -9]]","[[11, 13, 14, -2, -9, -8, -7, -10, -4, -3, -1], [10, 3, -4], [-4, -10, 7], [4, 6, -2], [5, 6, -12, -10, -7, -4], [8, -7, -13, 12], [3, 6, 7, -12, -8], [2, 13, 6, -10], [-6, -13, -12, 14], [2, 12, -11, -1], [1, 12, -11, -7, -2], [-6, 4, -1], [1, 2, -4, 6], [10, -6, -3], [9], [-5]]",0.9969482421875,0.19525146484375,0.19525146484375,0.9969482421875,0.9993656834760546,0.19244384765625,T-,T+,0.9963736714517593,0.8338280342303699,303,97,303,97
"[[-4, -7, -11, -1, 12], [14, -13, -9], [-12], [6, 10, 2], [-8, -14, -9, 12, 2, -10, 6, -4, 7, 13, -5], [-11, -2]]",7168,9216,0.5625,3,2.3333333333333335,"[[-13, 14, -9], [8, 10, -11, -5, -1], [-11, -13, 5, -1], [2, 6, 10, 11, -4], [12, -11, -2], [-12]]","[[4, 6, 8, 10, 11, -13, -9, -5, -1], [2, -6, 12], [2, 12, -10, 6], [12, -4, -1], [2, 5, 7, 13, 14, -9, -8], [5, 7, 11, 14, -6, -4, -2], [3, 4, 9, 13, -14], [3, 7, 10, 13, -5, -4], [11, 13, 14, -10, -9, -8, -7, -1], [-14, -9, -8, -7, -6, -4, -2], [2, -14, -10, -9, -8, -5], [7, 8, 13, -10, -6, -1], [2, 4, 10, 13, -6], [4, 5, 6, 7, 11, -14, -12, -9, -8, -2], [4, 10, -14, -12, -9, -7, -6, -5, -2], [-13, 12, -3], [1, 2, 6, 8, 9, 14, -12, -11, -10, -7, -4], [11, 12, -2], [1, 2, -14, -7, -4]]",0.948486328125,0.2293701171875,0.948486328125,0.948486328125,0.8757091284167097,0.2366943359375,T+,T+,0.9778274097474465,0.8806066894104899,136,264,136,264
"[[-14, -12, 8, -7, 10, -6, 13, 5, -3, 2, 1], [2, -1, -10, 6, -13, -11, -3, 8, -7], [-11, -13, 12, 3, 1, -8], [-4, -1, -12, -8, -10, -3, 11, 9], [-4, -14, 5, 13, -9], [11, -3, 6, -4, -13, -5, -10, 9, 12, 7], [5, -9, -4, 6, -7, 11, -1]]",16046,338,0.9793701171875,4,9.25,"[[5, -14, -11, -9, -6, -4], [1, 3, 12, 14, -13, -11, -8, -7, -4]]","[[-6], [6]]",0.9429931640625,0.0599365234375,0.0599365234375,0.9429931640625,0.5833333333333334,0.017578125,T-,T+,0.9904098382078735,0.9773736182664658,392,8,392,8
"[[14, 6, 11, -7, 1, -2, 10], [-6, -4, -11, -2, -12, -10, 1, 7], [14, -12], [12, -3, -10, 14, 9, 4, 5], [3, -12, -10, -5, 4], [-1, -6, -9, -11, 8, 3, 5, -14, 13, 10], [-9, 1, -14, -6, 4, -3, 8, 12], [9, 10, 5, -4, -12, -14], [12, -8, -3]]",6912,9472,0.578125,8,5.75,"[[9, 10, -12, -4], [1, 4, 5, 12, -7, -3], [1, 2, 4, 9, 11, -14, -13, -8, -7, -6], [3, -12, -11, -10, -5], [-8, 12, -3], [1, 5, -8, 9, 10, 11, 12], [-12, 14]]","[[1, 2, 10, -14, -7, -4, -3], [8, 12, -3], [-13, 5, 6, -1], [-8, -6, 5, -2], [4, 6, -10, -9, -8], [13, -14, -10, -5, -2], [8, 10, -5, 6], [3, 7, 8, -13, -9], [4, 11, 13, -6, -1], [5, 8, -10, -6, -4, -3], [2, 3, -4, -9], [10, 11, -4, 5], [-14, -13, 4, -2], [7, 8, 9, 11, -12, -5, -4, -3], [3, 13, -10, 6], [5, 7, 10, 13, 14, -9, -8, -6], [9, 2, -11], [-14, -12], [3, 12]]",0.94866943359375,0.2371826171875,0.2371826171875,0.94866943359375,0.8694491628245572,0.25152587890625,T-,T+,0.9712657689504615,0.858343392999731,266,134,266,134
"[[-2, -5, -8, 6, 7, -9, -1, 3, 4, -11, 14, 10], [11, 8, 12, -14, 3, 1, 4, 2, -7], [-3, -10, -4, 9, -13, -11, 7, -5, -12], [11, -1, -4, 8, 12, -9, -10, -7, -13, 2, 5, 14]]",16320,64,0.99609375,2,9,None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-14, 3, 7, -4], [12, -11, 3, -2, 9, -6], [12, -7, -11, -13, 14, 1, 3, -4, 9]]",15492,892,0.945556640625,7,9.142857142857142,"[[-14, 3, -4, 7], [1, 3, 9, 12, -11, -10, -7, -6]]","[[-7, -12, 5], [-10, -9], [14, 7], [-3], [-5], [11], [12], [2, -1], [4]]",0.9853515625,0.0732421875,0.0732421875,0.9853515625,0.9724409448818898,0.06201171875,T-,T+,0.9965399457286711,0.9527936916247624,378,22,378,22
"[[3, -14], [-3, 1, 5, -8, 10, -2, -6], [-8, 5], [-13, 7, 3, -4, -2, -9, -12, -11, -6], [-14, -10, -13, 3, -2, 12, 5, -1, 11, 8, 4, 6, -9]]",11960,4424,0.72998046875,7,7.428571428571429,"[[-8, 5], [-14, 3]]","[[2, 3, 6, 8, 11, 13, -12, -10, -1], [8, -4, 14], [-14, -5, -3], [4, 6, 14], [8, 11, 12, -3], [-6, 4, -12, 14], [11, -4, 7], [2, 9, 10, 11, -5, -1], [-6, -11, -10, -9], [8, 9, -11, -7], [6, 14, -13, -8, -7, -4], [7, 9, 12, -11, -5], [11, 13, 14, -9, -8], [8, 10, -5, 6], [5, 9, 12, -13, -7, -1], [1, 2, 9, 13, -10], [2, 5, -12, -9, -4], [8, -6, 12], [2, -3]]",0.999267578125,0.2886962890625,0.2886962890625,0.999267578125,0.9995764506565015,0.2882080078125,T-,T+,0.9981985120090209,0.8333407985035076,231,169,231,169
"[[14, -9, -4, 8], [9, -3, 12, -6, 10, -14, 7, 2, 13], [8, 1, 11, 5, 9, 7, 14, -12, 10, 6, -2], [12, -1, -4]]",14912,1472,0.91015625,3,5,"[[8, -4, 14, -9], [1, 2, 7, 9, 10, 13, -14, -11, -8, -6, -5, -3], [-4, 12, -1]]","[[1, -6, 14], [6, 10, -13, -11, -1], [8, -6, 5, -10], [3, 9, 10, 11, -5], [-8, 7, -9], [-7, -13, 12], [3, 7, 10, 13, -1], [-8, 10, 6, 14], [-7, -6, -14, -3], [-8, -7, -10, -2], [8, 11, 12, -6, -3, -2], [8, 10, -13, -5], [1, -14], [2, -10, 6], [-12], [4]]",0.998046875,0.1363525390625,0.1363525390625,0.998046875,0.99909338168631,0.1346435546875,T-,T+,0.9950138515789975,0.9015727275767783,346,54,346,54
"[[1, -7, 5, 6, -10, 4, 11, 9, 2, 14, -8], [-2, 1, 9], [11, -12, -2, -7, 1, 5, 3]]",14238,2146,0.8690185546875,4,6.75,"[[1, 3, 4, 5, 11, -14, -13, -12, -10, -9, -8, -7, -6, -2], [1, 9, -2]]","[[3, 12, -4], [-7, -13, 12, 5], [8, 11, 3], [13, 7], [9, 2], [-12], [-3], [-9], [-8]]",0.99566650390625,0.12939453125,0.12939453125,0.99566650390625,1.0,0.12506103515625,T-,T+,0.9960078413828201,0.9234506352624934,370,30,370,30
