Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]","[[2, 13, -10], [3, -4, 13], [6, -14, -8, -5, -4, -3, -2], [1, 3, 7, -11, -8, -6, -4], [8, 11, 13, 14, -10, -7, -2]]","[[-12, -9], [9, -11], [-7, 12, -9], [-11, -9, -8, -5, -4], [2, 7, -1, -9], [-7, 1], [-6, -5, 14], [10, -6], [-2, -8, -7, 10, 14], [-14, 6], [3, -12, 8, 9, 14], [4], [-3], [-13]]",0.9658203125,0.24896240234375,0.24896240234375,0.9658203125,0.9803439803439803,0.22357177734375,T-,T+,0.9920852733143077,0.8679494594387348,342,58,342,58
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]","[[-7, 11, -2, -9], [1, 3, 5, -12, -11, -10, -9, -8, -6, -4], [2, -5, 7]]","[[-7, 2], [9, 4, 12], [-8, 10, -13], [6, -9], [-4, -11], [13], [14], [3], [-6], [-2]]",0.988037109375,0.198974609375,0.198974609375,0.988037109375,0.9961139896373057,0.1884765625,T-,T+,0.9949703938760354,0.9074979056581581,366,34,366,34
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]","[[9, -13, 12, -11], [-6, -12, 5], [3]]","[[4, 8, 11, -13, -7, -6], [1, 9, 14, -13, -12, -10, -8, -6, -2], [-8, -3, 14], [2, -4, -11], [2, 4, -3, -1], [1, 5, 6, 10, 12, -11], [8, -13, 6, -9], [-6, 10, 11, -2], [-9, -8, -5, -4, -2], [-13, -4, 14, -9], [-14, 12, -1, -10], [8, 13, -7, -6, -4], [1, 2, 8, 14, -11], [6, -14, -13, -8, -4], [8, -7, 5, -1], [-11, 7, 9, 13, -2], [-5, -12, -11], [1, -13, 5, -10, 7, 8, -6], [9, -4, 13], [-3, -2, -1], [1, -14, -7, 11, -4], [4, 5, -9, 8, 13, -2], [2, -3, 6], [-14, 11, -9], [2, 6, 10, -5, 13, 14], [-7, -6, 12], [-14, -11, 8, 9, -4, -7, -2], [-13, 5, -9, -8, -7, 10], [1, -5, 4]]",0.9921875,0.49102783203125,0.49102783203125,0.9921875,0.9992432841468029,0.48394775390625,T-,T+,0.9968707705571876,0.7533567634028888,230,170,230,170
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",[],"[[9], [-9]]",0.9261474609375,0.0738525390625,0.0738525390625,0.9261474609375,nan,0.0,T-,T+,1.0,0.9637905255803466,387,13,387,13
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]","[[3, 5, 10, 14, -13, -12, -9, -8, -6, -1], [-6, -4], [10, 11], [3, 4, 7, 8, -14, -13, -11, -1]]","[[-3, -1, -2], [2, 6, -10], [1, -11, 14], [-12, 4, -9], [-7, 5, 6], [3, 13, 7], [-14, -4, 6], [-8, 12, 4], [11, 8, -13], [2, 13, 5, -1], [-7, 3, -12, -1], [8, 9, -5], [6, 12, 13, 14, -2], [-14, 11, -10], [8, -7, -14, -5], [2, 13, 12, -11], [2, 10, -13, -12, -11], [1, 2, 3, -8, -7], [1, 5, -2, -7], [9, -12, 14, -10], [6, -9, -8, -7, -4, -2], [2, -5, -11], [8, -7, -13, -2], [2, 12, -9]]",0.9571533203125,0.43359375,0.43359375,0.9571533203125,0.9903492647058824,0.3984375,T-,T+,0.9936445361252285,0.7742946255848812,267,133,267,133
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]","[[7, 8, 13, 14, -12, -11, -6, -5, -3, -1], [-12, -1, -9], [-6, 11, -1, -5], [2, 7, 14, -13, -11, -10, -8, -4], [-14, -12, 6, -1], [10]]","[[3, 8, 12, -14, -9, -7, -5, -4], [2, 6, 11, 13, -14, -9, -8, -4, -1], [3, 4, 7, 11, -2, -9, -5, -1], [2, 7, 11, 12, -14, -9, -6, -1], [-7, 12, 14], [-14, 4, 12], [-8, 3, 13], [11, 4, -3], [-8, -6, -4, -2], [-7, -5, -12, 13], [-7, 5, 1], [3, 7, 14, -4, -1], [8, -11, -4, 5], [8, -14, -5, 6], [4, 5, 7, -14, -9, -2], [2, 3, -11, 6], [3, 7, 13, -14, -11], [4, 5, 6, 8, -11], [1, -6, -5, 4], [-7, -5, -11, -2], [-11, 5, 9, 7], [-14, -13, 7, -9, -6, -3, -2], [8, -7, 11, -12], [-10]]",0.911376953125,0.46929931640625,0.46929931640625,0.911376953125,0.8880179171332587,0.49053955078125,T-,T+,0.9600221049634652,0.7638167924841949,217,183,217,183
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]","[[1, 2, 5, 6, 10, -13, -12, -11, -9, -8, -7, -3], [11, -4, 14], [-6]]","[[3, 4, 5, 7, 10, 13, -2], [3, 8, 11, 12, 14, -13, -10, -2, -7, -5, -1], [3, 4, 7, 11, -2, -9, -5, -1], [8, 9, 10, 7], [1, -3, -11, 14], [-8, 2, -5, 4], [3, 5, -12, -10, -9], [10, -12, -4, -11], [3, 7, 9, 11, -10], [12, 13, -1, -9, -3, -2], [-8, 12, -3, 14], [5, 8, 12, -11, -4], [13, -12, -5, -4, -1], [13, 3, -11, -1], [9, -12, 14, -10], [2, 10, 12, -9], [8, -14, -7, -5, -2], [7, 13, -11, -1, -2], [11, -7, -14, -13], [8, 10, -12, 14], [1, 2, 13, -7], [-3, 2, 4, -12, -9, 11, 13], [9, -14, -1, -10], [-14, 3, -7, -6, -5, 12, -4], [-7, 4, -11], [6]]",0.993408203125,0.431396484375,0.431396484375,0.993408203125,1.0,0.4248046875,T-,T+,0.9953900539003113,0.8227447766918493,232,168,232,168
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",[],"[[1, 3, 10, 13, -11, -9, -2], [4, 10, 12, -13, -11, -7, -5, -2], [1, 3, 4, 5, 9, -11, -7], [2, 11, 12, -8, -5, -4, -3], [2, 4, -13, -11, -9, -7], [2, 9, 11, -13, -4], [-7, 12, 5], [-4, -12, -3, -9], [7, 10, -13, -11, -3], [9, 11, -12, -13], [9, 10, -12, 7], [3, 4, -9], [10, 11, 13, -7, -5], [7, 12, -10, -4, -1], [11, -12, -4, -10], [-8, 12, -1, 7], [11, -2, -5], [-13, 5, -10, -8, -7], [2, 3, -10], [-10, 7, 9, -5, -4, -1], [1, 2, 13], [-9, -13, -11, 7, -5, -4, -2], [-8, 1, 13], [1, 4, 6, 9, -13, -10, -5, -2], [-6]]",0.4990234375,0.3853759765625,0.3853759765625,0.4990234375,0.0,0.1156005859375,T-,T+,1.0,0.7914735107279764,253,147,253,147
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",[],"[[-12, -11, 7], [9, -6, -13, 1], [-14, 11, -12, -1], [-13, -4, 6, 14], [12, 4, 6], [-11, 5, 13], [-8, 10, -13], [-8, -3, 12, 4], [1, 10, -5, -11], [3], [-2], [-8, 1, 5, -3], [8, -7], [-9]]",0.747802734375,0.227294921875,0.227294921875,0.747802734375,0.0,0.02490234375,T-,T+,1.0,0.8389596882500582,331,69,331,69
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]",[],"[[3, 4, 5, 7, 10, 13, -2], [-3, -2, -1], [-6, -4], [-8, 3, 13], [-7, -11, 6], [8, 11, -13], [9, -12, -1], [-8, -3, 4, 12], [8, 13, 7], [1, -3, -7], [-8, 1, -13, 9], [2, -13, -12, -11, -4], [9, 2, -11, -3], [3, -1, -5], [2, 12, -9], [-7, 13, 5, 9], [-12, 4, -9], [1, 3, 5, 8, 9, 10, 12, -4, -2], [-14], [-10]]",0.7420654296875,0.24334716796875,0.24334716796875,0.7420654296875,0.0,0.01458740234375,T-,T+,1.0,0.8418440067250745,335,65,335,65
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]","[[5, 7, 8, 10, 13, 14, -11, -1, -9, -6, -4, -2], [11, -3]]","[[10, -2, -1], [2, -14, 6], [-12, -4, -9], [5, 9, 14, -10, -7], [8, -13, -10, 7], [-14, 11, 7, -9], [-7, 5, 1], [8, -3, -12, 13], [-14, 4, -10, -1], [10, 2, 14, -9], [-5, 12], [1, -12, 4, 14], [9, -6, -4], [4, -12, 8, -6, 11], [-7, -13, 12], [3], [-11]]",0.987548828125,0.23565673828125,0.23565673828125,0.987548828125,0.9994537011745425,0.22344970703125,T-,T+,0.9961331664451492,0.8656179607663748,330,70,330,70
"[[-8, 7], [5, 8], [6, -13, -2]]","[[-13, 6, -2], [8, 5], [-8, 7]]","[[7, 12, -11, -10, -2, -4, -3, -1], [1, 3, 4, 5, -9, -8, -6, -2], [1, 3, 10, 13, -11, -9, -2], [1, 3, 4, 5, 9, -11, -7], [2, 4, -13, -11, -9, -7], [1, 5, 6, -12, -11, -10, -9, -8, -4, -3], [-8, -7], [8, -5], [2, -4, -3], [-6, 4, -3, -2], [-7, 2, 13, -10], [9, 10, -11, 6], [1, -6, -12], [1, 6, 12, -10, -7], [8, -6, -1, 7], [-5, 4, -2, -13], [3, 11, -10, -9], [11, 7, -2, -5], [8, 11, 4, -13], [2, -5, -4, 13], [1, 6, 12, -9, -4], [8, -12, -9, -7, -4], [-3, -11, -12, 13], [-11, 2, -6, 13], [9, 11, -3, -13], [3, -8, 11, -2], [7, 9, 10, 11, -1], [2, -12, -11], [-7, -11, -9], [1, 4, 5, -10, -6], [10, 11, 12]]",1.0,0.459228515625,0.459228515625,1.0,1.0,0.459228515625,T-,T+,0.9856451671348714,0.7891386029092078,255,145,255,145
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",[],"[[-9], [9]]",0.9793701171875,0.0206298828125,0.0206298828125,0.9793701171875,nan,0.0,T-,T+,1.0,0.987282774543919,396,4,396,4
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]","[[2, 3, 12], [1, 3, 4, 8, 11, 13, -10, -7, -5, -2], [-8]]","[[2, 13, -12, -11, -9, -7, -5], [2, 6, 12, 14, -13, -9, -7, -4], [3, 4, 7, 11, -2, -9, -5, -1], [2, 3, 4, 10, 11, -14, -13, -9, -7, -1], [2, 7, 11, 12, -14, -9, -6, -1], [-6, 10, -4], [4, 5, -2], [1, 6, 7, 14, -11, -5, -3], [1, 11, -14, -13, -4, -3], [-7, 12, 13, 14], [-13, -11, 7], [3, 7, 9, -14, -12], [2, 3, -11, -10, -7], [12, -3, 6, -10], [-7, -4, 13, 9], [2, 5, 9, 13, -14, -1], [5, 7, -11, -6, -4], [-1, -7, -6, -5, -2], [-7, 3, 13, -10], [-6, -12, 5, -10], [-3, -5, -11, -1], [1, 5, 6, 14, -13, -12, -7, -4], [2, 13, -3], [8]]",0.984375,0.42279052734375,0.42279052734375,0.984375,0.9988036488709436,0.40814208984375,T-,T+,0.9956772870443035,0.8305651352844614,229,171,229,171
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]","[[2, -14, 4, -12, -9, 15], [3, 6, 7, -15, -13, -10, -8, -5, -1], [1, 5, 8, 10, 13, -15, -11, -7, -6, -3]]","[[-9], [9]]",0.92584228515625,0.054443359375,0.054443359375,0.92584228515625,0.23305785123966943,0.03692626953125,T-,T+,0.9930704627456658,0.9924926689555182,398,2,398,2
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]","[[-8, 9, 1], [5, 11, 12, -6, -2], [1, 4, -9], [1, 2, 6, 10, -13, -12, -8, -7]]","[[3, 7], [-14, -4, 6, -9], [-8, 9, -5, 14], [-3, 4, -11, 6], [1, -6, -4, -3], [-14, -5, 12], [-6, 11, 4, 5], [-11, 14], [4, 12, 14, -10], [10, 11, -3], [-4, -11], [-1], [8], [-7, 13], [-13, -4, 14]]",0.9873046875,0.2532958984375,0.2532958984375,0.9873046875,0.9672830725462305,0.2574462890625,T-,T+,0.9831516262487864,0.8750514958289328,347,53,347,53
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]","[[1, 3, 6, 7, 10, 12, 13, 14, -9, -8, -4, -2], [3, 7, -14, -13, -9, -5]]","[[-5], [5]]",0.926025390625,0.08984375,0.08984375,0.926025390625,1.0,0.015869140625,T-,T+,0.9952312818898037,0.9873128590105877,396,4,396,4
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]","[[-8, 11, -12, -3], [-13, -3, -10, -9], [2, -11, -7, -5, -4, -3]]","[[8], [-8]]",0.9998779296875,0.1309814453125,0.1309814453125,0.9998779296875,1.0,0.130859375,T-,T+,0.9954977962421014,0.937172608537118,377,23,377,23
"[[6, 14, 5, -9, -12, -3, 1, -4, -13, 2, 7], [5, 11, -10, -4, -13, -7, -12, -3, -14], [7, -5, -8, 11, 9], [-10, 2, -5, -1], [-6, -10, -5, 1, 11, 13, 3, 7, -8, 2, -4], [-4, -6, -3, -12, 8, -11, 7], [-11, 3, 9, -2, -7, 5, -6, -8, 10, -12, 14]]","[[7, 9, 10, -5, -4, -3], [2, -5, -10, -1]]","[[13], [-13]]",0.956298828125,0.100341796875,0.100341796875,0.956298828125,0.8625,0.078125,T-,T+,0.993427100140559,0.9609584625268128,386,14,386,14
"[[-9, 5], [-7, -11, -3, 10, -14, 12, -2, 5], [2, -11, -6, 9, -13, 14, 1, -8, -5, 7, 10, -12, 4], [-13, 7, -3, -9, -5, -14, -11, 8, 10, 1]]",[],"[[-7, 12, 14], [10, -4], [-11, -10], [-8, 2, 4], [3, 7], [-14, 11, -12, -9], [8, 11, 14], [-14, 2, 11, -1], [10, 2, -3], [-2, -1], [4, -9, 8, -7, 11], [9], [-6, 13, -3], [1, 3], [-7, -3, 6], [-5]]",0.7469482421875,0.24609375,0.24609375,0.7469482421875,0.0,0.0069580078125,T-,T+,1.0,0.8299659225382673,332,68,332,68
