Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]","[[2, 13, -10], [1, 2, 3, 4, 7, -11, -6], [6, 12, -14, -11, -8, -7, -5, -3, -2], [3, -4, 13]]","[[3], [-3]]",0.962890625,0.26171875,0.26171875,0.962890625,0.9956896551724138,0.2265625,T-,T+,0.9921679741005728,0.94294983952783,380,20,380,20
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]","[[2, -5, 7], [-7, 11, -2, -9]]","[[6], [-6]]",0.988525390625,0.198974609375,0.198974609375,0.988525390625,1.0,0.1875,T-,T+,0.9968214190034747,0.9308217541534669,376,24,376,24
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]","[[-13, -4, 6, 7], [-13, -11, 9, 12, -7], [-6, -12, 5], [3]]","[[-5, 11, 6, -10], [-11, 13, -7], [-7, 5, -11, 6], [6, -2], [-11, 14, -9], [-7, -14, -1], [8, -14], [1, -5], [8, -7, 14, -1], [2, -4], [10, -1], [12, -10], [-14, 4, -1], [-14, -4, 12], [-8, 11], [8, -11], [-8, 10, -12], [8, 1, 7], [-6, 11, -4], [-5, 7], [5, -8, -7, -6, -2], [-8, 1, 13, -2], [4, -2, -8, -6, 13, 14], [9, 2], [-3]]",0.9560546875,0.59783935546875,0.59783935546875,0.9560546875,0.9572709865967953,0.60565185546875,T-,T+,0.9910489928234132,0.6784846892465125,263,137,263,137
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]","[[1, 4, 8, 14, -13, -12, -7, -6, -5, -3, -2]]","[[-9], [9]]",0.9266357421875,0.0738525390625,0.0738525390625,0.9266357421875,1.0,0.00048828125,T-,T+,0.99636589952314,0.9946232260645114,399,1,399,1
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]","[[-6, -4], [3, -1, -13], [10, 11]]","[[-4, -3], [2, 3], [-5, 7], [8, -7, -6], [-8, 2], [9, -10], [-8, 10, 4], [13], [-14], [5, -2], [1], [-11], [-12], [6]]",0.9764404296875,0.484375,0.484375,0.9764404296875,0.953944203944204,0.507568359375,T-,T+,0.9819916470106158,0.7717981170391334,313,87,313,87
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]","[[-12, 6, -1], [1, 3, -14, -13, -10, -7, -5, -4], [10]]","[[-7, 5, -12, -3], [-7, -14, -6, -1], [-14, -4], [1, -3], [-8, 9], [-5, 7], [-13, 5], [8, -7, 11, -9], [-5, 3, -2, -9], [8, -14, -12], [-12, -3, 7], [12, 4, 14], [1, -5, 4], [-8, -4], [-12, -4], [-11], [-10], [2]]",0.9765625,0.57769775390625,0.57769775390625,0.9765625,0.9947695325269696,0.56011962890625,T-,T+,0.9951901668818239,0.7434336597353588,282,118,282,118
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]","[[11, -4, 14], [-6]]","[[-2, -1], [-7, 3], [-14, -5], [2, -13, 14], [-4, -3], [2, -11, 14, -9], [8, -14, 11], [3, -13, -9], [-7, 13, -11], [-7, -12, -3], [5, 14], [13, 5, -1], [8, 1, -3], [6], [9], [-8], [10]]",0.9931640625,0.5675048828125,0.5675048828125,0.9931640625,1.0,0.5606689453125,T-,T+,0.9976783928732215,0.6679241259870261,269,131,269,131
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",[],"[[10], [-10]]",0.4990234375,0.5009765625,0.5009765625,0.4990234375,nan,0.0,T-,T+,1.0,0.7167552334944658,291,109,291,109
"[[-11, -5, -7, -14, -3, -10, -12, -8, -9, -13, 1, 4, -6], [2, 9], [-5, 6, -12, -14, 11, -9, 8, 2, 4, 10, 7, -1, 3], [-1, -9, 2, 13, 6, -14, -12, 11, -4]]",[],"[[-8], [8]]",0.747802734375,0.252197265625,0.252197265625,0.747802734375,nan,0.0,T-,T+,1.0,0.8590867478642363,348,52,348,52
"[[-3, -1, 6, -10, -4, 13, 7, -12, -9, 14, 11, -8], [7, 3, 1, 8, -5, -4, 14, 12], [12, -14, -8, 13, 2, 1, -7, 11, -3], [-5, 1, -13, -7, 6, 3, 9, 2, 11, 10, -14, 8, -4]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-10, 13, 1, 3, 14, 12, 7], [10, 14], [7, 13, -1, -14, 11, 6, 4, 2, 3, -5, 10, -9, -8], [-9, 6, 14, 1, 10]]","[[1, 2, 3, 5, 7, 8, 11, 12, 13, -10, -6], [10, 14]]","[[-2], [2]]",0.9920654296875,0.2579345703125,0.2579345703125,0.9920654296875,0.9990253411306043,0.25048828125,T-,T+,0.9954733671534215,0.9117835155992413,368,32,368,32
"[[-2, -9, 1, 3, 7, -12, -10, 6, -4, -8, 13], [6, -13, 8, 11, -9, 1, -4, 3, 2, -5, 7], [10, 7, 8, -2, -11, 13, -3], [-5, -12, -6, -11, 2, -7, -14, 10, -3, -8, -13, -4], [11, -3], [12, -9, 2, -11, -4, 13, 14, 3, -6, 5, 8], [4, -3, 9, -12, -2, 11, 13, 1, 6, -10, -14, 8, 7], [-1, 8, 10, -2, 5, -9, -13, 12]]","[[1, 7, 8, 10, 13, -11, -5, -2], [11, -3]]","[[-2, -1], [-5, 6], [-6, -13, -1], [1], [-14], [9], [-11], [3], [5], [7], [10], [-8]]",0.987548828125,0.26220703125,0.26220703125,0.987548828125,0.9923002887391723,0.253662109375,T-,T+,0.9960910498748898,0.9086517835198891,368,32,368,32
"[[-8, 7], [5, 8], [6, -13, -2]]","[[8, 5], [-8, 7], [-13, -2, 6]]","[[1, -4, 6], [-10], [-1], [-9], [9, -6, 3], [13], [-11], [-3], [12], [-7]]",1.0,0.561767578125,0.561767578125,1.0,1.0,0.561767578125,T-,T+,0.9962232426868314,0.7365186536867401,299,101,299,101
"[[-9, -4, -1, 12, 7, 14, 8, -6, 10, 11], [-6, -9, -14, 2, 11, 5, -7, -10], [-6, 5, 7, -10, -3, -2, 12, 11, -13, 4, 9, -8, -14], [8, 4, -2, -11, -7, 10]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[5, -8, -4, 6, 9, -1, 2, 12, -3], [2, 3, 12], [-9, 1, 3, -2, -10, 4, 11], [-4, 7, 13, -8], [-5, 1, 10, 6, 11, 12, -8, 9, 2, -14], [4, -7, 9, -12, 2, 11], [3, -7, 5, 13, 2, -9], [-8]]","[[-7, 4, -12, -10, 9, 11, 13], [2, 3, 12], [-8]]","[[-5, 11, 6, -10], [-7, -14, -6, -1], [9, 11], [1, -5], [-7, -11], [-4, -1], [2, -6, 13], [-3, 7], [-14, -2, -1], [3, -12], [5, 13], [2, 3, 6], [-13, 5, -1], [-14, 12, -4], [-6, -12, -3], [-7, 5, 6], [8], [14, -2]]",0.984375,0.5738525390625,0.5738525390625,0.984375,0.9965255157437568,0.5621337890625,T-,T+,0.9954275508851252,0.6699289413751521,258,142,258,142
"[[7, 13, 8, 4, -14, 11, -5, -9, 10], [-11, -14, 2, -1, 3, 6, 13, -10, -5]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-11, 9, 4, -6, 3, -13, 7, 2, 14, -5, -12, -10, 1], [-9, 7, -11, 12, -5, 6, 8, 14, 2, -13, -3, -4, 10], [-12, -1, -13, 7, 4, 2], [3, -9, 11, 8, 5, -7, -2, -1, -10, -4, 13], [-5, -2, 10, -8, -14, 4, 7, -9], [2, -9, -8, -7, -6, 11, 1, 12], [5, -7, 2, -6, -14]]","[[2, 3, 4, 6, 7, 10, 11, -14, -13, -12, -1], [1, 2, 3, 5, 13, -14, -8, -7, -6]]","[[7], [-7]]",0.947998046875,0.054443359375,0.054443359375,0.947998046875,1.0,0.00244140625,T-,T+,0.993669705917677,0.9884269591278403,397,3,397,3
"[[-9, 1, -3, -8, -13, 5, 6, 2, -12], [-8, 1, 9], [4, -3, 12, -11, -14, 7, -10, -5, 6, -8, -13, 1], [5, 12, -6, -1, -2, 11], [-2, -7, 9, 12, 13, -14, 11, -5], [14, 5, 2, 11, 6, -10, -13, -1, -9, -12, 8], [-9, 1, 4]]","[[1, 4, -9], [5, 7, 11, 12, -13, -2, -6, -1], [-8, 9, 1]]","[[11], [-11]]",0.98388671875,0.27001953125,0.27001953125,0.98388671875,1.0,0.25390625,T-,T+,0.9946112332136742,0.9210233732105626,372,28,372,28
"[[-2, 3, 13, -8, 1], [-7, -14, 8, 1, 3], [-13, 3, -14, -9, -5]]","[[3, 8, 11, -14, -13, -2, -9, -10, -7, -5, -4, -1], [1, 3, 13, -11, -10, -8, -2]]","[[-14], [14]]",0.918212890625,0.08984375,0.08984375,0.918212890625,1.0,0.008056640625,T-,T+,0.9939694387190705,0.9886398826113605,397,3,397,3
"[[-13, -9, -3, -10], [-14, 13, 12, 1, 8, -4, 11, -9, -2, -7, 5, 10, 6], [-11, -7, -5, 2, -3, -4], [-8, -12, 11, -3]]","[[4, 7, 9, 10, 11, -13, -12, -8, -6, -5, -3], [6, -13, -10, -9, -3]]","[[-5], [5]]",0.9007568359375,0.1309814453125,0.1309814453125,0.9007568359375,1.0,0.03173828125,T-,T+,0.9946399930284485,0.9859333624057146,396,4,396,4
"[[6, 14, 5, -9, -12, -3, 1, -4, -13, 2, 7], [5, 11, -10, -4, -13, -7, -12, -3, -14], [7, -5, -8, 11, 9], [-10, 2, -5, -1], [-6, -10, -5, 1, 11, 13, 3, 7, -8, 2, -4], [-4, -6, -3, -12, 8, -11, 7], [-11, 3, 9, -2, -7, 5, -6, -8, 10, -12, 14]]","[[4, 7, 9, 10, 11, -13, -12, -8, -6, -5, -3], [2, -5, -10, -1]]","[[6], [-6]]",0.962646484375,0.100341796875,0.100341796875,0.962646484375,1.0,0.06298828125,T-,T+,0.9949094600506062,0.980370678132292,394,6,394,6
"[[-9, 5], [-7, -11, -3, 10, -14, 12, -2, 5], [2, -11, -6, 9, -13, 14, 1, -8, -5, 7, 10, -12, 4], [-13, 7, -3, -9, -5, -14, -11, 8, 10, 1]]",[],"[[2], [-2]]",0.7469482421875,0.2530517578125,0.2530517578125,0.7469482421875,nan,0.0,T-,T+,1.0,0.9105617938265879,369,31,369,31
"[[-4, -7, -11, -1, 12], [14, -13, -9], [-12], [6, 10, 2], [-8, -14, -9, 12, 2, -10, 6, -4, 7, 13, -5], [-11, -2]]","[[-11, -2], [-7, 3, -11, -13], [-7, -5, -11], [-13, 14, -9], [10, 4, 13, 6], [4, -11, 6, -7, 10, 12], [-12]]","[[-5, 6, -2, 7], [1, 3, 5, 13, -10, -6], [2, 10, -8, -7, -4, -3], [1, 6, -10, -8, -5, -4], [-8, 2, 11], [-14, 12], [9, 2], [11, -4], [-8, 5], [-13, -4], [-13, 6, 14], [-7, 3, 13], [10, 3, 12, -4], [-5, 11, 7], [-7, -14, -1], [2, -10, -9], [1, -13, 10, 8, -7, -6, -5], [10, 5, -1], [3, -6, 2, 13], [-14, -3, 6, 7], [-8, 3, -5], [3, -13, -11], [4, 6, -9, -8, 12], [9, 10, 11], [11, -10], [-1, -2, -9], [1, 3, 5, 14], [1, -3, -6, 4, 5, 10, 13], [8, 6, -9], [2, -14, 4, 7, -6, -1], [-13, 5, 6], [-7, 13, -11], [9, -5, 1], [-13, -2, -1, 8, 10, 14], [-10, 7], [9, -3, -10], [4, -2, -8, 10, -1], [-8, -6, 14], [2, -14, -4, 7]]",0.93701171875,0.72998046875,0.72998046875,0.93701171875,0.9630508474576271,0.72021484375,T-,T+,0.9692802935059247,0.6671059303649748,249,151,249,151
"[[-14, -12, 8, -7, 10, -6, 13, 5, -3, 2, 1], [2, -1, -10, 6, -13, -11, -3, 8, -7], [-11, -13, 12, 3, 1, -8], [-4, -1, -12, -8, -10, -3, 11, 9], [-4, -14, 5, 13, -9], [11, -3, 6, -4, -13, -5, -10, 9, 12, 7], [5, -9, -4, 6, -7, 11, -1]]","[[3, 12, 15], [5, 13, -15, -14, -9, -7, -6, -4, -2], [1, 2, 7, 9, -15, -13, -11, -10, -8]]","[[-9], [9]]",0.7398681640625,0.0599365234375,0.0599365234375,0.7398681640625,0.10877862595419847,0.255859375,T-,T+,0.9926561428320474,0.99190696062926,398,2,398,2
"[[14, 6, 11, -7, 1, -2, 10], [-6, -4, -11, -2, -12, -10, 1, 7], [14, -12], [12, -3, -10, 14, 9, 4, 5], [3, -12, -10, -5, 4], [-1, -6, -9, -11, 8, 3, 5, -14, 13, 10], [-9, 1, -14, -6, 4, -3, 8, 12], [9, 10, 5, -4, -12, -14], [12, -8, -3]]","[[-8, 12, -3], [1, 7, 9, 13, -14, -11, -10, -6, -5, -4, -2], [2, -14, 5, 9, 10, -4, -7], [-12, 14]]","[[-8], [8]]",0.95611572265625,0.419921875,0.419921875,0.95611572265625,0.9918569375698547,0.38226318359375,T-,T+,0.9920596763834488,0.8449210406565649,344,56,344,56
"[[-2, -5, -8, 6, 7, -9, -1, 3, 4, -11, 14, 10], [11, 8, 12, -14, 3, 1, 4, 2, -7], [-3, -10, -4, 9, -13, -11, 7, -5, -12], [11, -1, -4, 8, 12, -9, -10, -7, -13, 2, 5, 14]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-14, 3, 7, -4], [12, -11, 3, -2, 9, -6], [12, -7, -11, -13, 14, 1, 3, -4, 9]]",[],"[[9], [-9]]",0.92236328125,0.07763671875,0.07763671875,0.92236328125,nan,0.0,T-,T+,1.0,0.983455597624022,395,5,395,5
"[[3, -14], [-3, 1, 5, -8, 10, -2, -6], [-8, 5], [-13, 7, 3, -4, -2, -9, -12, -11, -6], [-14, -10, -13, 3, -2, 12, 5, -1, 11, 8, 4, 6, -9]]","[[-8, 5], [7, 8, 14, -13, -12, -11, -10, -9, -6, -5, -4, -2], [-14, 3]]","[[8, 6], [-6, 2, -1], [-8, 1, -4, 7], [9], [11], [-3], [4], [10], [-5], [13], [14], [-7]]",0.999267578125,0.4375,0.4375,0.999267578125,0.9997206703910615,0.43701171875,T-,T+,0.9944041149896088,0.801904398308108,324,76,324,76
"[[14, -9, -4, 8], [9, -3, 12, -6, 10, -14, 7, 2, 13], [8, 1, 11, 5, 9, 7, 14, -12, 10, 6, -2], [12, -1, -4]]","[[12, -4, -1], [8, 14, -9, -6, -4, -2]]","[[-7], [7]]",0.962890625,0.173828125,0.173828125,0.962890625,1.0,0.13671875,T-,T+,0.9962919621693419,0.9535338069603914,384,16,384,16
"[[1, -7, 5, 6, -10, 4, 11, 9, 2, 14, -8], [-2, 1, 9], [11, -12, -2, -7, 1, 5, 3]]",[],"[[-7], [7]]",0.87060546875,0.12939453125,0.12939453125,0.87060546875,nan,0.0,T-,T+,1.0,0.9719433347766645,390,10,390,10
"[[14, 4, 13, 6, 10, 8, -5, -9], [-2, 14, -9, -10, 5], [8, -5, -12], [-7, 1, -2, -12, -5, 11, -14, 9, 3], [4, -5, 6, 9, 12, -8, 11, -10, -7, 3], [-1, 2, -8, -9], [6, -9, 3, -1, -8, -7, -10, -13, 4, 12]]","[[1, 5, 8, 14, -11, -10, -9, -6, -3, -2], [8, -5, -12], [5, 14, -9, -8, -1]]","[[-7], [7]]",0.9185791015625,0.2230224609375,0.2230224609375,0.9185791015625,0.9503105590062112,0.1572265625,T-,T+,0.9936330896627281,0.9569035564670996,386,14,386,14
"[[-1, -9, -8, 6, -14, -4, 5], [2], [-7, -14, 11, -12, 4, -5, -8, -10, -9, -1, -13]]",[],"[[-7, 5, -12, -3], [-8, 1, 13, 9], [3, 9, -11, -8, -5, -4], [-7, -14, -6, -1], [1, -5], [9, 10, 11], [-7, -11], [-3, -10], [1, 10, -9], [-8, -6], [5, -1], [-5, -12, 14], [-11, -14, -3], [-13, -4, 7], [-7, -14, -4, 12], [-14, -12, 10, -4, 13, -1], [3, 6, 7], [-5, -12, -10], [3, 13, -10], [11, 12, 6], [-2], [3, -13, 5, -12, 9, 14], [-14, 4], [1, -13, -3, 14], [3, 5, -10, 7, 9, -6, 14], [8, -12], [-11, 6, -9, 12, 13], [-13, 12, -9]]",0.495849609375,0.501220703125,0.501220703125,0.495849609375,0.0,0.0029296875,T-,T+,1.0,0.6915737937896238,274,126,274,126
"[[9, -6, 5, -7, -10, 3, 13, 1], [-14, 8, -2], [-11, -3, -1, -14], [5, -7, 8], [2, -11, -14], [5, 7, 1, -10, -14]]","[[8, -14, -2], [2, -14, -11], [5, 8, 10, -12, -7], [-7, 12, -1, -9]]","[[8], [-8]]",0.885009765625,0.361083984375,0.361083984375,0.885009765625,0.8888888888888888,0.31640625,T-,T+,0.9909006954824547,0.9072897285370182,367,33,367,33
