minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;36;0;0;3592;12354;569;12923;0
1;7435;27;27;27;702;2917;1086;4003;0
