:: horseColic-all-23d-pop-cccp-20210117093743
Absolute matching

;minsup;AvgAccuracy;StdDev;MaxAccuracy
Best:;23;0.8551;0.0120;0.8761
Last:;23;0.8551;0.0120;0.8761

:: horseColic-all-23d-pop-cccp-20210117093743
Relative matching

;%;AvgAccuracy;StdDev;MaxAccuracy
Best:;100%;0.8551;0.0120;0.8761
Last:;1%;0.8551;0.0120;0.8761

