minSup;numCands;numAlphUsed;numSetsUsed;numSets;countSum;dbSize;ctSize;totalSize;seconds
1852402976;0;81;0;0;3529;20076;1172;21247;0
23;4594;78;49;49;2134;14145;2266;16411;1
